id|name|start|end|location_id|school_id|season_id|url|special_message|created|updated|active|insurance|venue|photo_password|medical_report|photo_url|registration|public_price|show_payment_parent|show_rebate_parent|reminder_camp_days|reminder_discount_days|end_registration|start_registration|special_message_admin|show_paypal_button|paypal_button|currency_id|occupancy_camp|show_payment_order
20989|Greengates J4, Feb. 2023|2023-02-20 08:10:00-06|2023-02-23 17:00:00-06|25|22|72|https://kincamp.com/greengates|<p>The price of the camp is $9,200 pesos. Payments are made at school.</p>\n\n<p>Payment and registration deadline: February 3, 2023</p>|2022-12-12|2023-03-23|t|150000|school|quetzalgreengatesj423|||t|9200|f|f|15|15|2023-02-01 17:35:00-06|2022-12-12 17:35:00-06||f||1|0|f
20982|TCS 1ro. primaria Mayo 2023|2023-05-16 05:30:00-06|2023-05-18 17:00:00-06|32|48|72|https://kincamp.com/tcs|<p>El costo del campamento es de $7,830 pesos (Siete mil ochocientos treinta pesos 00/100MN).&nbsp;<strong>*Incluye IVA*</strong></p>\n\n<p>Si vendr&aacute;n hermanos al campamento, Kin Camp ofrece un 10% de descuento a cada uno sobre el costo del camp.</p>\n\n<p><strong>La fecha l&iacute;mite de pago y registro es el 2 de mayo 2023</strong></p>\n\n<p><strong>Fechas de pago:&nbsp;</strong></p>\n\n<p>1er pago: 20 de enero 2023 &ndash; $3,915 pesos</p>\n\n<p>2do. pago: 20 de febrero 2023 &ndash; $3,915 pesos</p>\n\n<p>&ndash; Dep&oacute;sito o transferencia a cuenta</p>\n\n<p>&ndash; Si quieres pagar con tarjeta de cr&eacute;dito m&aacute;ndanos un mail a info@kincamp.com y te enviaremos un bot&oacute;n de paypal. El pago con tarjeta de cr&eacute;dito tiene un 5% de comisi&oacute;n.</p>\n\n<p><strong>IMPORTANTE:&nbsp;</strong><strong>*Debes enviar el comprobante con nombre del participante, grado, colegio y datos fiscales al correo pagos@kincamp.com*</strong></p>|2022-12-06|2023-05-11|t|300000|el colegio|quetzaltcs123|||t|7830|t|f|15|15|2023-03-10 23:08:00-06|2022-12-06 23:08:00-06||f||1|0|t
20999|Team Building HI Tech Enero 2023|2023-01-14 08:00:00-06|2023-01-14 15:00:00-06||119|75|||2022-12-29|2022-12-29|t||-|-|||t|0|f|f|15|15|2023-01-12 21:30:00-06|2022-12-29 21:30:00-06||t||1|0|t
20997|Team Building IMTRA Enero 2023|2023-01-13 08:00:00-06|2023-01-14 15:00:00-06|25|119|75|||2022-12-29|2022-12-29|t||-|-|||t|0|f|f|15|15|2023-01-12 15:00:00-06|2023-01-13 08:00:00-06||t||1|0|t
21000|Team Building Edenred Enero 2023|2023-01-19 08:00:00-06|2023-01-19 16:00:00-06||119|75|||2022-12-29|2022-12-29|t||-|-|||t|0|f|f|15|15|2023-01-18 21:36:00-06|2022-12-29 21:36:00-06||t||1|0|t
20994|Merici 3ro. primaria Mayo 2023|2023-05-31 06:30:00-06|2023-06-02 17:00:00-06|25|27|73|https://kincamp.com/merici|<p>El costo del campamento es de $6,380 pesos (Seis mil trescientos ochenta pesos 00/100MN). &nbsp;<strong>*Incluye IVA*</strong></p>\n\n<p><strong>La fecha l&iacute;mite de pago y registro es el 15 de febrero 2023</strong></p>\n\n<p>Las fechas de pago son las siguientes:</p>\n\n<p>1er. pago &ndash; 15 de febrero: $1,595 pesos</p>\n\n<p>2do. pago &ndash; 15 de marzo: $1,595 pesos</p>\n\n<p>3er pago &ndash; 17 de abril: $1,595 pesos</p>\n\n<p>4to pago &ndash; 17 de mayo: $1,595 pesos</p>\n\n<p>&ndash; &ndash; &ndash; &ndash; &ndash;</p>\n\n<p><strong>*Dep&oacute;sito o transferencia</strong></p>\n\n<p>*<strong>Puedes pagar directamente en las cajas del colegio sin IVA.</strong></p>\n\n<p>&ndash; Si quieres pagar con tarjeta de cr&eacute;dito m&aacute;ndanos un mail a info@kincamp.com y te enviaremos un bot&oacute;n de paypal. El pago con tarjeta de cr&eacute;dito tiene un 5% de comisi&oacute;n.</p>\n\n<p><strong>IMPORTANTE:&nbsp;</strong><strong>*Debes enviar el comprobante con nombre del participante, grado, colegio y datos fiscales al correo pagos@kincamp.com*</strong></p>|2022-12-25|2023-05-26|t|300000|el colegio|quetzalmerici323|||t|6380|t|f|15|15|2023-05-17 22:22:00-06|2022-12-25 23:22:00-06||f||1|0|t
20991|Humanitree Hive 1 - Marzo 2023|2023-03-26 08:30:00-06|2023-03-30 18:00:00-06|48|138|72|https://kincamp.com/humanitree|<p>El costo del campamento es de $10,900 pesos (Diez mil novecientos pesos 00/100MN).</p>\n\n<p>La fecha l&iacute;mite de pago y registro es el 4 de marzo 2023.</p>\n\n<p>&ndash; &ndash; &ndash; &ndash; &ndash;</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p><strong>*Dep&oacute;sito o transferencia </strong></p>\n\n<p><strong>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</strong></p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2022-12-15|2023-04-28|t|150000|el colegio|quetzalhumanitreehive123|||t|10900|f|f|15|15|2023-03-04 11:35:00-06|2022-12-15 11:35:00-06||f||1|0|f
20993|CEM Abril 2023|2023-04-28 06:00:00-06|2023-04-30 17:00:00-06|68|57|72|https://kincamp.com/cem|<p>El costo del campamento es de $5,500 pesos (Cinco mil quinientos pesos 00/100 M.N).</p>\n\n<p>Fechas de pago:</p>\n\n<p>Pago 1: 15 de febrero - $1,375 pesos</p>\n\n<p>Pago 2: 15 de marzo&nbsp;- $1,375 pesos</p>\n\n<p>Pago 3: 31 de marzo&nbsp;- $1,375 pesos</p>\n\n<p>Pago 4: 17 de abril&nbsp;- $1,375 pesos</p>\n\n<p>Fecha l&iacute;mite de pago y registro: 17 de abril&nbsp;2023</p>\n\n<p><strong>Formas de pago:</strong></p>\n\n<p>*En efectivo en el colegio</p>\n\n<p>*Dep&oacute;sito o transferencia</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2022-12-25|2023-06-07|t|150000|el colegio|quetzalcem23|||t|5500|f|f|15|15|2023-03-31 23:11:00-06|2022-12-25 23:11:00-06||f||1|0|f
20996|Merici 5to. primaria Junio 2023|2023-06-27 05:30:00-06|2023-06-29 17:00:00-06|48|27|73|https://kincamp.com/merici|<p>El costo del campamento es de $6,380 pesos (Seis mil trescientos ochenta pesos 00/100MN).&nbsp;<strong>*Incluye IVA*</strong></p>\n\n<p><strong>La fecha l&iacute;mite de pago y registro es el 15 de febrero 2023</strong></p>\n\n<p>Las fechas de pago son las siguientes:</p>\n\n<p>1er. pago &ndash; 15 de febrero: $1,276 pesos</p>\n\n<p>2do. pago &ndash; 15 de marzo: $1,276 pesos</p>\n\n<p>3er pago &ndash; 17 de abril: $1,276 pesos</p>\n\n<p>4to pago &ndash; 16 de mayo: $1,276 pesos</p>\n\n<p>5to. pago &ndash; 13 de junio: $1,276 pesos</p>\n\n<p>&ndash; &ndash; &ndash; &ndash; &ndash;</p>\n\n<p><strong>*Dep&oacute;sito o transferencia </strong></p>\n\n<p>*<strong>Puedes pagar directamente en las cajas del colegio sin IVA.</strong></p>\n\n<p>&ndash; Si quieres pagar con tarjeta de cr&eacute;dito m&aacute;ndanos un mail a info@kincamp.com y te enviaremos un bot&oacute;n de paypal. El pago con tarjeta de cr&eacute;dito tiene un 5% de comisi&oacute;n.</p>\n\n<p><strong>IMPORTANTE: *Debes enviar el comprobante con nombre del participante, grado, colegio y datos fiscales al correo pagos@kincamp.com*</strong></p>|2022-12-25|2023-07-10|t|300000|Palo Alto|quetzalmerici523|||t|6380|f|f|15|15|2023-06-13 22:31:00-06|2022-12-25 23:31:00-06||f||1|0|f
20992|Humanitree Hive 3 - Marzo 2023|2023-03-05 04:30:00-06|2023-03-09 19:30:00-06|69|138|72|https://kincamp.com/humanitree|<p>El costo del campamento es de $27,300 pesos (Veintisiete mil trescientos pesos 00/100MN).</p>\n\n<p>- $23,800 pesos por concepto del campamento y $3,500 pesos por concepto del avi&oacute;n</p>\n\n<p>La fecha l&iacute;mite de pago y registro es el 16 de febrero 2023.</p>\n\n<p>&ndash; &ndash; &ndash; &ndash;</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p><strong>*Dep&oacute;sito o transferencia</strong></p>\n\n<p><strong>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</strong></p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2022-12-15|2023-04-27|t|150000|AICM, Terminal 2, Puerta 7|quetzalhumanitreehive323|||f|27300|f|f|15|15|2023-02-16 11:38:00-06|2022-12-15 11:38:00-06||f||1|0|f
21002|Team Building PUNTO Enero 2023|2023-01-19 08:00:00-06|2023-01-19 16:00:00-06||119|72|||2023-01-15|2023-01-15|t|0|-|-|||t|0|f|f|15|15|2023-01-18 14:40:00-06|2023-01-15 14:40:00-06||t||1|0|t
20970|CCM 3ro. sec. Junio 2023|2023-06-20 05:30:00-06|2023-06-23 17:00:00-06|67|50|73|https://kincamp.com/ccm|<p>El costo del camp es de $8,750 pesos (Ocho mil setecientos cincuenta pesos 00/100 M.N.)</p>\n\n<p>Las fechas de pago son:&nbsp;</p>\n\n<p>1er pago: 30 de abril - $2,900 pesos&nbsp;</p>\n\n<p>2do pago: 17 de mayo - $2,900 pesos</p>\n\n<p>3er pago: 5 de junio - $2,950 pesos</p>\n\n<p>La fecha l&iacute;mite de registro es el 30 de abril y la fecha l&iacute;mite de pago es el 5 de junio 2023</p>\n\n<p><strong>Ponemos a tu disposici&oacute;n 2 formas de pago:</strong></p>\n\n<p>*Dep&oacute;sito o transferencia</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2022-11-08|2023-06-16|t|300000|el colegio|quetzalccm3sec23|||t|8750|t|f|15|15|2023-06-15 12:11:00-06|2022-11-08 13:11:00-06||t||1|0|t
21004|Sierra Nevada Interlomas 4to. y 5to. primaria Feb. 2023|2023-02-28 07:30:00-06|2023-03-02 18:00:00-06|25|166|72|https://kincamp.com/sierranevada|<p>El costo del campamento es de $5,500 pesos (Cinco mil quinientos pesos 00/100MN).</p>\n\n<p><strong>La fecha l&iacute;mite de pago y registro es el 15 de febrero 2023.</strong></p>\n\n<p>1er pago: 31 de enero &ndash; $2,750 pesos</p>\n\n<p>2do pago: 15 de febrero &ndash; $2,750 pesos</p>\n\n<p>&ndash; &ndash; &ndash; &ndash; &ndash;</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p><strong>*Dep&oacute;sito o transferencia</strong></p>\n\n<p><strong>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</strong></p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2023-01-21|2023-03-22|t|150000|el colegio|quetzalinterlomas4523|||t|5500|f|f|15|15|2023-02-15 22:13:00-06|2023-01-21 22:13:00-06||f||1|0|f
20963|Marymount Prepa Febrero 2023|2023-02-02 07:00:00-06|2023-02-06 17:30:00-06|25|65|72|https://grupo-kin.com/marymount|<p>El costo del campamento es de $11,250 pesos (Once mil doscientos cincuenta pesos 00/100MN).</p>\n\n<p>Las fechas de pago son las siguientes:</p>\n\n<p>Inscripci&oacute;n: 18 de noviembre - $3,750&nbsp;pesos</p>\n\n<p>Pago 2: 15 de diciembre 2022 - $3,750 pesos</p>\n\n<p>Pago 3: 16&nbsp;de enero 2023 - $3,750 pesos</p>\n\n<p><strong>La fecha l&iacute;mite de registro es el 18 de noviembre y la fecha l&iacute;mite de pago es el 15 de enero 2023</strong></p>\n\n<p>*Dep&oacute;sito o transferencia&nbsp;<br />\n<br />\n*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).<br />\n<br />\nIMPORTANTE:<br />\n<br />\n**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado. Se deber&aacute; llevar el comprobante a las mam&aacute;s del comit&eacute; en las fechas y horarios establecidos.<br />\n<br />\n**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago** *M&iacute;nimo 30 participantes*</p>|2022-10-28|2023-03-22|t|150000|el colegio|quetzalmarymountprepa23|||t|11250|f|f|15|15|2022-11-18 14:07:00-06|2022-10-28 14:07:00-05||f||1|0|f
21026|Aristos de Metepec 3ro. sec. Junio 2023|2023-06-02 06:00:00-06|2023-06-04 17:00:00-06|25|130|73|https://kincamp.com/aristos|<p>El costo del campamento es de $5,500 pesos (Cinco mil quinientos pesos 00/100MN).</p>\n\n<p>1er pago: 28 de marzo - $1,900 pesos</p>\n\n<p>2do pago: 28 de abril - $1,800 pesos</p>\n\n<p>4to pago: 17 de mayo - $1,800 pesos</p>\n\n<p>La fecha l&iacute;mite de pago y registro es el 17 de mayo 2023</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2023-03-06|2023-05-03|f|300000|el colegio|quetzalaristos23|||f|5500|t|f|15|15|2023-03-29 19:04:00-06|2023-03-06 19:04:00-06||t||1|0|t
20995|Merici 4to. primaria Abril 2023|2023-04-25 05:30:00-06|2023-04-27 17:00:00-06|58|27|73|https://kincamp.com/merici|<p>El costo del campamento es de $6,380 pesos (Seis mil trescientos ochenta pesos 00/100MN). &nbsp;<strong>*Incluye IVA*</strong></p>\n\n<p><strong>La fecha l&iacute;mite de pago y registro es el 23 de enero 2023</strong></p>\n\n<p>Las fechas de pago son las siguientes:</p>\n\n<p>1er. pago &ndash; 23 de enero: $2,380 pesos<br />\n2do. pago &ndash; 20 de febrero: $2,000 pesos<br />\n3er. pago &ndash; 27 de marzo: $2,000 pesos</p>\n\n<p>&ndash; &ndash; &ndash; &ndash; &ndash;</p>\n\n<p><strong>*Dep&oacute;sito o transferencia</strong></p>\n\n<p>*<strong>Puedes pagar directamente en las cajas del colegio sin IVA.</strong></p>\n\n<p>&ndash; Si quieres pagar con tarjeta de cr&eacute;dito m&aacute;ndanos un mail a info@kincamp.com y te enviaremos un bot&oacute;n de paypal. El pago con tarjeta de cr&eacute;dito tiene un 5% de comisi&oacute;n.</p>\n\n<p><strong>IMPORTANTE:&nbsp;</strong><strong>*Debes enviar el comprobante con nombre del participante, grado, colegio y datos fiscales al correo pagos@kincamp.com*</strong></p>|2022-12-25|2023-06-06|t|150000|Calle Palo Alto, esquina con Carretera Federal|quetzalmerici423|||t|6380|f|f|15|15|2023-03-31 23:23:00-06|2022-12-25 23:23:00-06||f||1|0|f
21006|Capacitación Nuevos Kines 2023|2023-01-28 07:00:00-06|2023-01-29 20:00:00-06|25|104|75|||2023-01-23|2023-01-23|t|0|Parque México frente a la Mujer Dormida|Por definir|||t|0|f|f|15|15|2023-01-25 15:28:00-06|2023-01-23 15:28:00-06||t||1|0|t
21009|Nuevo Continente CDMX 2do. primaria Junio 2023|2023-06-15 06:00:00-06|2023-06-17 17:00:00-06|25|176|73|https://kincamp.com/nc|<p>El costo del campamento es de $5,500 pesos (Cinco mil quinientos pesos&nbsp;00/100MN).</p>\n\n<p><strong>La fecha l&iacute;mite de pago y registro es el 2 de mayo 2023</strong></p>\n\n<p>&ndash; &ndash; &ndash; &ndash; &ndash;</p>\n\n<p><strong>Fechas de pago:</strong></p>\n\n<p>1er pago: 20 de febrero &ndash; $1,800 pesos</p>\n\n<p>2do pago: 20 de marzo &ndash; $1,800 pesos</p>\n\n<p>3er pago: 2 de mayo &ndash; $1,900 pesos</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p><strong>*Dep&oacute;sito o transferencia</strong></p>\n\n<p><strong>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</strong></p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2023-01-25|2023-05-03|f|300000|el colegio|quetzalnc223|||f|5500|t|f|15|15|2023-06-02 19:42:00-06|2023-01-25 20:42:00-06||t||1|0|t
21011|TML 6to. Mayo 2023|2023-05-05 07:30:00-06|2023-05-07 17:00:00-06|58|128|72|https://kincamp.com/tml|<p>El costo del campamento es de $5,900 pesos (Cinco mil novecientos pesos 00/100MN).</p>\n\n<p><strong>La fecha l&iacute;mite de registro es el 20 de febrero y la fecha l&iacute;mite de pago es el 21 de abril 2023</strong></p>\n\n<p>Las fechas de pago son:</p>\n\n<p>1er. pago &ndash; 20 febrero $2,000</p>\n\n<p>2do. pago &ndash; 20 marzo $2,000</p>\n\n<p>3er. pago &ndash; 21 abril $1,900</p>\n\n<p>&ndash; &ndash; &ndash; &ndash; &ndash;</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p><strong>*Dep&oacute;sito o transferencia</strong></p>\n\n<p><strong>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</strong></p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2023-01-31|2023-05-03|t|300000|el colegio|quetzaltml623|||t|5900|t|f|15|15|2023-04-21 19:12:00-06|2023-01-31 20:12:00-06||t||1|0|t
21032|Team Building SIGNA Abril 2023|2023-04-05 07:00:00-06|2023-04-05 15:00:00-06||119|72|||2023-03-22|2023-03-22|t|150000|-|-|||t|0|f|f|15|15|2023-04-04 09:25:00-06|2023-03-22 10:25:00-06||t||1|0|t
21027|Greengates J2 Mayo 2023|2023-05-02 07:10:00-06|2023-05-04 16:00:00-06|48|22|73|https://kincamp.com/greengates|<p>The price of the camp is $7,150 pesos. Payments are made at school.</p>\n\n<p>Final payment date is Friday 21st April. Registration deadline: April 18, 2023</p>|2023-03-06|2023-05-03|t|300000|el colegio|quetzalgreengatesj223|||t|7150|f|f|15|15|2023-04-18 18:11:00-06|2023-03-06 19:11:00-06||f||1|0|f
21031|Greengates J5 April 2023|2023-04-24 07:10:00-06|2023-04-27 16:00:00-06|32|22|72|https://kincamp.com/greengates|<p>Price of the camp to be confirmed. Payments are made at school.</p>\n\n<p>Payment and registration deadline to be confirmed</p>|2023-03-15|2023-06-07|t|150000|El colegio|quetzalgreengatesj523|||t|10120|f|f|15|15|2023-04-15 12:46:00-06|2023-03-15 13:46:00-06||f||1|0|f
21013|Capacitación Primer Respondiente Febrero 2023|2023-02-11 10:00:00-06|2023-02-11 14:00:00-06|4|104|75|||2023-02-01|2023-02-12|t|0|Oficina Kincampera|masadelante|||t|0|f|f|15|15|2023-02-11 14:00:00-06|2023-02-11 10:00:00-06||t||1|0|t
21028|Piaget 1ro. secundaria Mayo 2023|2023-05-16 05:00:00-06|2023-05-19 16:30:00-06|64|123|73|https://kincamp.com/piaget|<p>La fecha l&iacute;mite de registro es el 28 de marzo 2023</p>\n\n<p>El costo del campamento es de $8,650 pesos y se realiza directamente en el colegio.</p>|2023-03-06|2023-05-12|t|300000|el colegio|quetzalpiaget1sec23|||t|8650|f|f|15|15|2023-03-28 19:48:00-06|2023-03-06 19:48:00-06||f||1|0|f
20969|CCM 6to. primaria Marzo 2023|2023-03-13 06:30:00-06|2023-03-15 17:30:00-06|45|50|72|https://kincamp.com/ccm|<p>El costo del campamento es de $5,750 pesos (Cinco mil setecientos cincuenta pesos 00/100MN).</p>\n\n<p><strong>La fecha l&iacute;mite de registro es el 15 de febrero 2023 y la fecha l&iacute;mite de pago es el 28 de febrero 2023</strong></p>\n\n<p>Las fechas de pago son las siguientes:</p>\n\n<p>Pago 1: 15 de febrero &ndash; $2,750 pesos</p>\n\n<p>Pago 2: 28 de febrero &ndash; $3,000 pesos</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2022-11-08|2023-04-27|t|150000|el colegio|quetzalccm323|||t|5750|f|f|15|15|2023-03-01 13:01:00-06|2022-11-08 13:01:00-06||f||1|0|f
21034|CIMAT Junio 2023|2023-06-30 05:30:00-06|2023-07-02 16:00:00-06|32|76|72|https://kincamp.com/cimat|<p>El costo del campamento es de $6,500 pesos (Seis mil quinientos pesos 00/100 M.N.)</p>\n\n<p>Las fechas de pago son:</p>\n\n<p>Pago 1: 2 de mayo &ndash; $1,625 pesos</p>\n\n<p>Pago 2: 17 de mayo &ndash; $1,625 pesos</p>\n\n<p>Pago 3: 31 de mayo &ndash; $1,625 pesos</p>\n\n<p>Pago 4: 17 de junio &ndash; $1,625 pesos</p>\n\n<p><strong>La fecha l&iacute;mite de registro es el 2 de mayo y la fecha l&iacute;mite de pago es el 17 de junio 2023</strong></p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2023-03-22|2023-06-27|t|300000|el colegio|quetzalcimat23|||t|6500|t|f|15|15|2023-06-15 10:02:00-06|2023-03-22 11:02:00-06||t||1|0|t
21016|London Prefirst Julio 2023|2023-07-10 08:00:00-06|2023-07-11 15:00:00-06|34|10|73|https://kincamp.com/london|<p>El costo del camp es de $4,100 pesos y el pago se realiza directamente en el colegio.</p>\n\n<p><strong>Fecha l&iacute;mite de registro: 27 de febrero 2023</strong></p>|2023-02-09|2023-07-06|t|300000|Rancho Diego|quetzallondonprefirst23|||t|4100|f|f|15|15|2023-05-15 17:40:00-06|2023-02-09 18:40:00-06||f||1|0|t
20779|Kobal Senior 2022|2022-07-17 06:30:00-05|2022-07-30 12:00:00-05|45|103|68|https://kobal.camp/sr|<p>Ponemos a tu disposici&oacute;n las siguientes formas de pago:</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta <a href="tel:0199909435">0199909435</a> &nbsp;Clabe 012180001999094351</p>\n\n<p>Usa la referencia: {{referencia}}</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2021-07-26|2023-02-08|t|150000|Parque México|aguilakobalsr22|||f|37500|f|f|15|15|2022-08-10 18:00:00-05|2021-07-26 16:36:00-05||f||1|0|f
21024|Sierra Nevada Lomas 6to. primaria Junio 2023|2023-06-21 07:00:00-06|2023-06-23 17:00:00-06|48|164|73|https://kincamp.com/sierranevada|<p>El costo del campamento es de $5,500 pesos (Cinco mil quinientos pesos 00/100MN).</p>\n\n<p><strong>La fecha l&iacute;mite de registro es el 1ro de marzo y la fecha l&iacute;mite de pago es el 5 de junio 2023</strong></p>\n\n<p>&ndash; &ndash; &ndash; &ndash; &ndash;</p>\n\n<p>Las fechas de pago son las siguientes:</p>\n\n<p>Pago 1: 1ro de marzo &ndash; $1,900 pesos</p>\n\n<p>Pago 2: 2 de mayo &ndash; $1,800 pesos</p>\n\n<p>Pago 3: 5 de junio &ndash; $1,800 pesos</p>\n\n<p>Ponemos a tu disposici&oacute;n 2 formas de pago:</p>\n\n<p><strong>*Dep&oacute;sito o transferencia</strong></p>\n\n<p><strong>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</strong></p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|2023-02-17|2023-06-18|t|300000|el colegio|quetzallomas623|||t|5500|t|f|15|15|2023-06-05 14:59:00-06|2023-02-17 15:59:00-06||t||1|0|t
