id|parent_id|camper_id|camp_id|paid|payment_date|created|updated|payment_amount|txn_number|payment_method_id|txn_type_id|currency_id
53232|76538|42514|20993|f|2023-03-22|2023-03-27|2023-04-24|0|6516|2|3|1
53226|81052|42799|21015|f|2023-03-21|2023-03-27|2023-04-25|0|8033|3|3|1
53260|83085|42854|20924|f|2023-03-27|2023-03-27|2023-03-27|9200|Camper 42854|\N|1|1
53261|75294|42434|21010|f|2023-03-23|2023-03-27|2023-03-27|-2750|23743|2|3|1
53262|36065|41534|20982|f|2023-03-27|2023-03-27|2023-03-27|7830|CANCELACION CAMBIO DE FECHA|2|4|1
53263|83380|42888|21030|f|2023-03-27|2023-03-27|2023-03-27|14800|Camper 42888|\N|1|1
53264|26050|29750|21011|f|2023-03-20|2023-03-27|2023-03-27|-2000|2117|2|3|1
53265|62545|41516|20985|f|2023-03-27|2023-03-27|2023-03-27|7830|COVID|3|4|1
53266|33738|37080|20888|f|2023-03-27|2023-03-27|2023-03-27|23100|Camper 37080|\N|1|1
53267|33738|37805|20888|f|2023-03-27|2023-03-27|2023-03-27|23100|Camper 37805|\N|1|1
53268|67341|41857|21008|f|2023-03-24|2023-03-27|2023-03-27|-1300|6752|2|3|1
53269|35175|42890|20986|f|2023-03-27|2023-03-27|2023-03-27|7830|Camper 42890|\N|1|1
53270|24950|29470|21030|f|2023-03-27|2023-03-27|2023-03-27|14800|Camper 29470|\N|1|1
53272|83390|42892|20924|f|2023-03-27|2023-03-27|2023-03-27|9200|Camper 42892|\N|1|1
53273|77488|42606|20983|f|2023-03-24|2023-03-27|2023-03-27|-5220|8335|3|3|1
53274|33588|36855|20993|f|2023-03-24|2023-03-27|2023-03-27|-5500|8334|2|3|1
53275|34465|37908|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53276|34469|37912|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53277|34834|38312|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53278|30625|38385|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53279|35971|39116|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53280|34466|39119|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53281|35991|39146|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53282|36018|39177|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53283|36153|39354|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53284|34452|39362|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53285|34726|39610|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53286|36357|39639|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53287|36360|39642|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53288|36362|39645|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53289|36364|39649|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53290|36373|39663|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53291|36374|39664|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53292|37101|40895|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53293|37031|41007|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53294|67222|41700|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53295|34727|41839|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53296|67553|41899|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53297|67625|41909|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53298|34606|42022|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53299|70703|42056|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53300|37016|42058|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53301|33655|42147|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53302|4135|42242|20923|f|2023-03-27|2023-03-27|2023-03-27|-400|Grupo cerrado: London|1|2|1
53303|30480|32916|20993|f|2023-03-24|2023-03-27|2023-03-27|-1375|7737|2|3|1
53304|83392|42893|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42893|\N|1|1
53305|36178|39392|20993|f|2023-03-24|2023-03-27|2023-03-27|-2500|2892|2|3|1
53306|83394|42894|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42894|\N|1|1
53307|83396|42895|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42895|\N|1|1
53308|25895|26930|20887|f|2023-03-24|2023-03-27|2023-03-27|-5475|2852|2|3|1
53309|83393|42896|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42896|\N|1|1
53310|83398|42897|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42897|\N|1|1
53311|83399|42898|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42898|\N|1|1
53312|83401|42899|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42899|\N|1|1
53313|83403|42902|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42902|\N|1|1
53315|83391|42905|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42905|\N|1|1
53316|83410|42907|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42907|\N|1|1
53317|83406|42906|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42906|\N|1|1
53318|27355|28779|21029|f|2023-03-27|2023-03-27|2023-03-27|10650|Camper 28779|\N|1|1
53319|83415|42909|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42909|\N|1|1
53320|83414|42908|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42908|\N|1|1
53321|83408|42910|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42910|\N|1|1
53323|83413|42912|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42912|\N|1|1
53324|76241|42485|21025|f|2023-03-24|2023-03-27|2023-03-27|-3000|2884|2|3|1
53325|83402|42913|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42913|\N|1|1
53326|83400|42914|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42914|\N|1|1
53327|83411|42915|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42915|\N|1|1
53328|74583|42445|20994|f|2023-03-27|2023-03-27|2023-03-27|-880|IVA|6|2|1
53329|74583|42445|20994|f|2023-03-27|2023-03-27|2023-03-27|-1375|Pago en Colegio|1|3|1
53330|83412|42917|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42917|\N|1|1
53331|80889|42790|20951|f|2023-03-24|2023-03-27|2023-03-27|-10788|2508|3|3|1
53332|83419|42919|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42919|\N|1|1
53333|68969|41998|21010|f|2023-03-17|2023-03-27|2023-03-27|-2750|3232|2|3|1
53334|34626|40970|20934|f|2023-03-04|2023-03-27|2023-03-27|-6100|23423|2|3|1
53335|83420|42922|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42922|\N|1|1
53336|83421|42923|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42923|\N|1|1
53337|67225|42925|21027|f|2023-03-27|2023-03-27|2023-03-27|7150|Camper 42925|\N|1|1
53338|83422|42924|20886|f|2023-03-27|2023-03-27|2023-03-27|39750|Camper 42924|\N|1|1
53339|83423|42926|21030|f|2023-03-27|2023-03-27|2023-03-27|14800|Camper 42926|\N|1|1
53340|83389|42889|21030|f|2023-03-27|2023-03-27|2023-03-27|14800|Camper 42889|\N|1|1
53341|27212|28592|21030|f|2023-03-27|2023-03-27|2023-03-27|14800|Camper 28592|\N|1|1
53342|83424|42927|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42927|\N|1|1
53343|36201|42928|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42928|\N|1|1
53344|83425|42929|21001|f|2023-03-27|2023-03-27|2023-03-27|3700|Camper 42929|\N|1|1
53345|83426|42930|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42930|\N|1|1
53346|83426|42931|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42931|\N|1|1
53347|36372|39670|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 39670|\N|1|1
53348|71529|42111|20994|f|2023-03-28|2023-03-28|2023-03-28|-880|IVA|6|2|1
53349|71529|42111|20994|f|2023-03-28|2023-03-28|2023-03-28|-2500|Pago en Colegio|1|3|1
53350|81037|42797|20994|f|2023-03-28|2023-03-28|2023-03-28|-880|IVA|6|2|1
53351|81037|42797|20994|f|2023-03-28|2023-03-28|2023-03-28|-1375|Pago en Colegio|1|3|1
53352|71807|42122|20994|f|2023-03-28|2023-03-28|2023-03-28|-880|IVA|6|2|1
53353|71807|42122|20994|f|2023-03-28|2023-03-28|2023-03-28|-5500|Pago en Colegio|1|3|1
53354|76556|42538|20994|f|2023-03-28|2023-03-28|2023-03-28|-880|IVA|6|2|1
53355|76556|42538|20994|f|2023-03-28|2023-03-28|2023-03-28|-2750|Pago en Colegio|1|3|1
53356|83428|42932|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42932|\N|1|1
53357|36367|42933|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42933|\N|1|1
53358|67288|41786|20995|f|2023-03-28|2023-03-28|2023-03-28|-880|IVA|6|2|1
53359|32477|35521|20995|f|2023-03-28|2023-03-28|2023-03-28|-880|IVA|6|2|1
53360|67298|41797|20995|f|2023-03-28|2023-03-28|2023-03-28|-880|IVA|6|2|1
53361|67298|41797|20995|f|2023-03-28|2023-03-28|2023-03-28|-2700|Pago en Colegio|1|3|1
53362|35970|39137|20987|f|2023-03-28|2023-03-28|2023-03-28|8874|Camper 39137|\N|1|1
53363|83417|42934|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42934|\N|1|1
53364|32662|35671|20995|f|2023-03-28|2023-03-28|2023-03-28|-880|IVA|6|2|1
53365|32662|35671|20995|f|2023-03-28|2023-03-28|2023-03-28|-4200|Pago en Colegio|1|3|1
53366|32740|35692|20995|f|2023-03-28|2023-03-28|2023-03-28|-880|IVA|6|2|1
53367|32740|35692|20995|f|2023-03-28|2023-03-28|2023-03-28|-5500|Pago en Colegio|1|3|1
53368|32737|35689|20995|f|2023-03-28|2023-03-28|2023-03-28|-880|IVA|6|2|1
53369|32737|35689|20995|f|2023-03-28|2023-03-28|2023-03-28|-4000|Pago en Colegio|1|3|1
53370|67304|41802|20995|f|2023-03-28|2023-03-28|2023-03-28|6380|Camper 41802|\N|1|1
53371|67304|41802|20995|f|2023-03-28|2023-03-28|2023-03-28|-880|IVA|6|2|1
53372|67304|41802|20995|f|2023-03-28|2023-03-28|2023-03-28|-5500|Pago en Colegio|1|3|1
53373|71529|42110|20996|f|2023-03-28|2023-03-28|2023-03-28|-2500|Pago en Colegio|1|3|1
53374|67957|41935|20996|f|2023-03-28|2023-03-28|2023-03-28|-1100|Pago en Colegio|1|3|1
53375|67957|41934|20996|f|2023-03-28|2023-03-28|2023-03-28|-1100|Pago en Colegio|1|3|1
53376|77341|42583|20984|f|2023-03-14|2023-03-28|2023-03-28|-2610|0876|3|3|1
53377|83326|42872|20986|f|2023-03-26|2023-03-28|2023-03-28|-7830|0000|4|3|1
53378|83429|42935|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42935|\N|1|1
53379|37307|41127|20958|f|2023-03-26|2023-03-28|2023-03-28|-1000|5314|2|3|1
53380|33258|36391|20995|f|2023-03-26|2023-03-28|2023-03-28|-6380|0000|4|3|1
53381|37247|41066|20958|f|2023-03-26|2023-03-28|2023-03-28|-1000|3687|2|3|1
53382|33504|36734|21014|f|2023-03-27|2023-03-28|2023-03-28|-4275|5386|2|3|1
53383|67154|42936|20986|f|2023-03-28|2023-03-28|2023-03-28|7830|Camper 42936|\N|1|1
53384|67276|42937|20984|f|2023-03-28|2023-03-28|2023-03-28|7830|Camper 42937|\N|1|1
53385|67162|41921|21008|f|2023-03-27|2023-03-28|2023-03-28|-1300|0082|2|3|1
53387|76269|42488|21025|f|2023-03-27|2023-03-28|2023-03-28|-3000|0468|2|3|1
53388|76536|42507|21025|f|2023-03-27|2023-03-28|2023-03-28|-3000|2039|2|3|1
53389|76268|42486|21025|f|2023-03-27|2023-03-28|2023-03-28|-3000|1945|2|3|1
53390|77532|42618|21025|f|2023-03-27|2023-03-28|2023-03-28|-3000|23790|2|3|1
53391|76553|42530|21025|f|2023-03-27|2023-03-28|2023-03-28|-3000|23793|2|3|1
53393|76231|42484|21025|f|2023-03-27|2023-03-28|2023-03-28|-3000|8631|2|3|1
53394|83430|42941|20888|f|2023-03-28|2023-03-28|2023-03-28|23100|Camper 42941|\N|1|1
53395|83431|42940|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42940|\N|1|1
53396|31570|42942|20986|f|2023-03-28|2023-03-28|2023-03-28|7830|Camper 42942|\N|1|1
53397|27372|28800|21029|f|2023-03-28|2023-03-28|2023-03-28|10650|Camper 28800|\N|1|1
53398|83434|42943|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42943|\N|1|1
53399|83435|42944|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42944|\N|1|1
53400|83427|42945|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42945|\N|1|1
53401|29815|33202|21029|f|2023-03-28|2023-03-28|2023-03-28|10650|Camper 33202|\N|1|1
53402|30877|33437|21029|f|2023-03-28|2023-03-28|2023-03-28|10650|Camper 33437|\N|1|1
53403|27848|29489|21030|f|2023-03-28|2023-03-28|2023-03-28|14800|Camper 29489|\N|1|1
53405|83436|42946|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42946|\N|1|1
53406|71300|42081|21010|f|2023-03-27|2023-03-28|2023-03-28|-1900|8637|2|3|1
53407|73153|42211|21010|f|2023-03-27|2023-03-28|2023-03-28|-2700|8637|2|3|1
53408|76561|42547|21025|f|2023-03-27|2023-03-28|2023-03-28|-3000|8631|2|3|1
53409|76561|42547|21025|f|2023-03-06|2023-03-28|2023-03-28|-3000|6536|2|3|1
53410|76552|42529|21025|f|2023-03-27|2023-03-28|2023-03-28|-3000|9761|2|3|1
53411|76552|42531|21025|f|2023-03-27|2023-03-28|2023-03-28|-3000|9761|2|3|1
53412|76300|42495|21025|f|2023-03-27|2023-03-28|2023-03-28|-3000|0123|2|3|1
53413|80358|42765|21025|f|2023-03-27|2023-03-28|2023-03-28|-6000|23791|2|3|1
53414|25895|26930|20887|f|2023-03-13|2023-03-28|2023-03-28|-3000|6538|2|3|1
53415|76266|42487|21025|f|2023-03-27|2023-03-28|2023-03-28|-3000|3738|2|3|1
53416|76334|42498|21025|f|2023-03-27|2023-03-28|2023-03-28|-3000|0351|2|3|1
53417|74582|42349|21010|f|2023-03-21|2023-03-28|2023-03-28|-1800|2787|2|3|1
53418|83422|42924|20886|f|2023-03-24|2023-03-28|2023-03-28|-5000|7181|2|3|1
53419|83438|42947|21031|f|2023-03-28|2023-03-28|2023-03-28|10120|Camper 42947|\N|1|1
53420|83439|42948|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42948|\N|1|1
53421|27334|28743|21029|f|2023-03-28|2023-03-28|2023-03-28|10650|Camper 28743|\N|1|1
53422|83440|42950|20961|f|2023-03-28|2023-03-28|2023-03-28|9200|Camper 42950|\N|1|1
53423|67212|42949|20986|f|2023-03-28|2023-03-28|2023-03-28|7830|Camper 42949|\N|1|1
53424|31416|38754|21015|f|2023-03-28|2023-03-28|2023-03-28|8990|Camper 38754|\N|1|1
53386|30895|36872|21007|f|2023-03-27|2023-03-28|2023-05-29|0|8436|2|3|1
53425|83441|42951|21030|f|2023-03-28|2023-03-28|2023-03-28|14800|Camper 42951|\N|1|1
53426|35995|39189|20987|f|2023-03-28|2023-03-28|2023-03-28|8874|Camper 39189|\N|1|1
53427|78104|42952|20986|f|2023-03-28|2023-03-28|2023-03-28|7830|Camper 42952|\N|1|1
53428|83442|42953|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42953|\N|1|1
53429|30757|33279|21029|f|2023-03-28|2023-03-28|2023-03-28|10650|Camper 33279|\N|1|1
53430|27336|28747|21029|f|2023-03-28|2023-03-28|2023-03-28|10650|Camper 28747|\N|1|1
53431|76039|42954|20986|f|2023-03-28|2023-03-28|2023-03-28|7830|Camper 42954|\N|1|1
53432|27871|29520|21030|f|2023-03-28|2023-03-28|2023-03-28|14800|Camper 29520|\N|1|1
53433|83444|42956|21001|f|2023-03-28|2023-03-28|2023-03-28|3700|Camper 42956|\N|1|1
53434|35205|38765|21015|f|2023-03-28|2023-03-28|2023-03-28|8990|Camper 38765|\N|1|1
53435|35205|39148|20987|f|2023-03-28|2023-03-28|2023-03-28|8874|Camper 39148|\N|1|1
53436|83320|42958|21027|f|2023-03-29|2023-03-29|2023-03-29|7150|Camper 42958|\N|1|1
53437|83422|42924|20886|f|2023-03-29|2023-03-29|2023-03-29|-4000|Descuento Marzo|6|2|1
53438|67522|42100|21008|f|2023-03-27|2023-03-29|2023-03-29|-1300|4944|2|3|1
53440|31216|33868|21015|f|2023-03-25|2023-03-29|2023-03-29|-3000|19419|3|3|1
53441|32830|42247|21007|f|2023-03-27|2023-03-29|2023-03-29|-1500|8632|2|3|1
53442|32747|42959|20987|f|2023-03-29|2023-03-29|2023-03-29|8874|Camper 42959|\N|1|1
53443|32206|42960|20986|f|2023-03-29|2023-03-29|2023-03-29|7830|Camper 42960|\N|1|1
53444|67209|42793|21015|f|2023-01-31|2023-03-29|2023-03-29|-3000|6027|3|3|1
53445|36030|39196|20987|f|2023-03-29|2023-03-29|2023-03-29|8874|Camper 39196|\N|1|1
53446|77539|42621|20983|f|2023-03-01|2023-03-29|2023-03-29|-7830|0046886|3|3|1
53447|77937|42652|20983|f|2023-03-01|2023-03-29|2023-03-29|-2610|0046919|3|3|1
53448|77937|42651|20984|f|2023-03-01|2023-03-29|2023-03-29|-2610|0046918|3|3|1
53449|32830|35791|21014|f|2023-03-27|2023-03-29|2023-03-29|-1500|8632|2|3|1
53450|83445|42961|21001|f|2023-03-29|2023-03-29|2023-03-29|3700|Camper 42961|\N|1|1
53451|35324|42962|20986|f|2023-03-29|2023-03-29|2023-03-29|7830|Camper 42962|\N|1|1
53453|78225|42688|21024|f|2023-03-28|2023-03-29|2023-03-29|-3600|0000|4|3|1
53454|75776|42447|21010|f|2023-03-28|2023-03-29|2023-03-29|-2750|7284|2|3|1
53456|80454|42769|20986|f|2023-03-28|2023-03-29|2023-03-29|0|8733|3|3|1
53455|80454|42768|20984|f|2023-03-28|2023-03-29|2023-03-29|-4000|8733|3|3|1
53457|80454|42768|20984|f|2023-03-28|2023-03-29|2023-03-29|-2349|descuento 30%|6|2|1
53458|83446|42963|20986|f|2023-03-29|2023-03-29|2023-03-29|7830|Camper 42963|\N|1|1
53459|30894|42235|21007|f|2023-03-28|2023-03-29|2023-03-29|-1000|2344|2|3|1
53460|83446|42964|20987|f|2023-03-29|2023-03-29|2023-03-29|8874|Camper 42964|\N|1|1
53461|33938|37272|20886|f|2023-03-29|2023-03-29|2023-03-29|39750|Camper 37272|\N|1|1
53462|33938|37271|20886|f|2023-03-29|2023-03-29|2023-03-29|39750|Camper 37271|\N|1|1
53464|32834|42967|20986|f|2023-03-30|2023-03-30|2023-03-30|7830|Camper 42967|\N|1|1
53465|36262|39633|21015|f|2023-03-16|2023-03-30|2023-03-30|-3000|5464|3|3|1
53466|32636|39225|20987|f|2023-03-27|2023-03-30|2023-03-30|-1048|8238|3|3|1
53467|32540|35460|20934|f|2023-03-28|2023-03-30|2023-03-30|-1000|0000|4|3|1
53468|68321|42139|21008|f|2023-03-28|2023-03-30|2023-03-30|-1300|6729|2|3|1
53469|76291|42493|21025|f|2023-03-28|2023-03-30|2023-03-30|-3000|9701|2|3|1
53470|31416|38754|21015|f|2023-03-28|2023-03-30|2023-03-30|-5000|8738|2|3|1
53471|78139|42669|20984|f|2023-03-28|2023-03-30|2023-03-30|-2610|0046940|3|3|1
53473|82994|42844|21010|f|2023-03-30|2023-03-30|2023-03-30|5500|Camper 42844|\N|1|1
53474|78139|42673|20987|f|2023-03-28|2023-03-30|2023-03-30|-1775|0046946|3|3|1
53472|78139|42673|20987|f|2023-03-28|2023-03-30|2023-03-30|0|0046946|3|3|1
53475|76340|42499|21025|f|2023-03-28|2023-03-30|2023-03-30|-3000|9608|2|3|1
53476|34651|39251|20987|f|2023-03-30|2023-03-30|2023-03-30|8874|Camper 39251|\N|1|1
53477|35175|42890|20986|f|2023-03-28|2023-03-30|2023-03-30|-7830|0047275|3|3|1
53479|32575|35595|20934|f|2023-03-29|2023-03-30|2023-03-30|-2500|3406|2|3|1
53480|76554|42532|21025|f|2023-03-29|2023-03-30|2023-03-30|-9100|23828|2|3|1
53481|30907|42178|21007|f|2023-03-29|2023-03-30|2023-03-30|-2000|2065|2|3|1
53482|67396|41875|20993|f|2023-03-29|2023-03-30|2023-03-30|-1500|8831|2|3|1
53483|76555|42533|21025|f|2023-03-29|2023-03-30|2023-03-30|-3000|6190|2|3|1
53484|55743|41423|20961|f|2023-03-29|2023-03-30|2023-03-30|-5000|6864|2|3|1
53485|78139|42673|20987|f|2023-03-30|2023-03-30|2023-03-30|-887|DESCUENTO DE HERMANOS|6|2|1
53486|78139|42669|20984|f|2023-03-30|2023-03-30|2023-03-30|-783|DESCUENTO DE HERMANOS|6|2|1
53487|69621|42065|21007|f|2023-03-29|2023-03-30|2023-03-30|-2000|0046156|2|3|1
53488|76344|42501|21025|f|2023-03-29|2023-03-30|2023-03-30|-3000|2146|2|3|1
53489|37226|41110|20906|f|2023-03-29|2023-03-30|2023-03-30|-1000|6660|2|3|1
53490|73115|42208|21003|f|2023-03-29|2023-03-30|2023-03-30|-2375|8310|2|3|1
53491|36407|39710|20993|f|2023-03-21|2023-03-30|2023-03-30|-5500|0047174|2|3|1
53492|37413|41242|20971|f|2023-03-29|2023-03-30|2023-03-30|-4200|0045015|2|3|1
53493|35404|38929|21024|f|2023-03-30|2023-03-30|2023-03-30|-1650|9565|2|3|1
53494|37255|41074|20958|f|2023-03-30|2023-03-30|2023-03-30|-500|99089|2|3|1
53495|70670|42054|21008|f|2023-03-30|2023-03-30|2023-03-30|-1300|476385|2|3|1
53496|70670|42054|21008|f|2023-03-30|2023-03-30|2023-03-30|-1300|143685|2|3|1
53497|37241|41057|20958|f|2023-03-30|2023-03-30|2023-03-30|-1000|4012|2|3|1
53498|73856|42238|21010|f|2023-03-21|2023-03-30|2023-03-30|-2750|5347|2|3|1
53499|82994|42844|21010|f|2023-03-30|2023-03-30|2023-03-30|-5500|8939|2|3|1
53500|30879|42368|21007|f|2023-03-29|2023-03-30|2023-03-30|-3990|2818|2|3|1
53501|72367|42168|21008|f|2023-03-30|2023-03-30|2023-03-30|-6500|6500|2|3|1
53502|74838|42395|21010|f|2023-03-30|2023-03-30|2023-03-30|-3600|9373|2|3|1
53503|38363|41272|20971|f|2023-03-30|2023-03-30|2023-03-30|-1000|45049|2|3|1
53504|33938|37271|20886|f|2023-03-29|2023-03-30|2023-03-30|-5000|0174|2|3|1
53505|33938|37271|20886|f|2023-03-30|2023-03-30|2023-03-30|-4000|descuento Erika|6|2|1
53506|33938|37272|20886|f|2023-03-30|2023-03-30|2023-03-30|-4000|descuento Erika|6|2|1
53507|33938|37272|20886|f|2023-03-29|2023-03-30|2023-03-30|-5000|0174|2|3|1
53508|67241|42970|21028|f|2023-03-30|2023-03-30|2023-03-30|8650|Camper 42970|\N|1|1
53509|83446|42964|20987|f|2023-03-30|2023-03-30|2023-03-30|-887|DESCUENTO DE HERMANOS|6|2|1
53452|71587|42116|21008|f|2023-03-28|2023-03-29|2023-04-13|-1300|0992|2|3|1
53478|37366|41406|20973|f|2023-03-29|2023-03-30|2023-05-08|-1000|4842|2|3|1
53510|83446|42964|20987|f|2023-03-30|2023-03-30|2023-03-30|-7987|8931|3|3|1
53511|35404|38929|21024|f|2023-03-30|2023-03-30|2023-03-30|-1650|Descuento 30%|6|2|1
53512|83446|42963|20986|f|2023-03-30|2023-03-30|2023-03-30|-783|DESCUENTO DE HERMANOS|6|2|1
53513|83446|42963|20986|f|2023-03-30|2023-03-30|2023-03-30|-7047|8936|3|3|1
53514|83430|42941|20888|f|2023-03-30|2023-03-30|2023-03-30|-2300|descuento|6|2|1
53515|83430|42941|20888|f|2023-03-28|2023-03-30|2023-03-30|-5000|0921|2|3|1
53516|83450|42971|21031|f|2023-03-30|2023-03-30|2023-03-30|10120|Camper 42971|\N|1|1
53517|83451|42972|20986|f|2023-03-30|2023-03-30|2023-03-30|7830|Camper 42972|\N|1|1
53518|83452|42973|21001|f|2023-03-30|2023-03-30|2023-03-30|3700|Camper 42973|\N|1|1
53519|83454|42974|21001|f|2023-03-30|2023-03-30|2023-03-30|3700|Camper 42974|\N|1|1
53520|78497|42706|20993|f|2023-03-30|2023-03-31|2023-03-31|-5500|0506|2|3|1
53521|83451|42972|20986|f|2023-03-30|2023-03-31|2023-03-31|-7830|0047370|3|3|1
53522|32566|35491|21017|f|2023-03-23|2023-03-31|2023-03-31|-4600|6221|2|3|1
53523|71046|42074|21007|f|2023-03-30|2023-03-31|2023-03-31|-3990|0111|2|3|1
53524|67351|41872|21008|f|2023-03-30|2023-03-31|2023-03-31|-1300|9965|2|3|1
53525|35326|38897|20993|f|2023-03-31|2023-03-31|2023-03-31|-1375|0323|2|3|1
53526|66872|42869|20986|f|2023-03-31|2023-03-31|2023-03-31|-783|DESCUENTO DE HERMANOS|6|2|1
53527|66872|42869|20986|f|2023-03-31|2023-03-31|2023-03-31|-7047|5842|3|3|1
53528|32495|40951|20936|f|2023-03-31|2023-03-31|2023-03-31|-1000|9034|2|3|1
53529|32495|35408|20934|f|2023-03-31|2023-03-31|2023-03-31|-1000|9031|2|3|1
53530|32388|35449|20936|f|2023-03-31|2023-03-31|2023-03-31|7200|Camper 35449|\N|1|1
53532|83422|42924|20886|f|2023-03-31|2023-03-31|2023-03-31|-10000|7481|2|3|1
53533|83422|42924|20886|f|2023-03-31|2023-03-31|2023-03-31|-10000|7478|2|3|1
53534|76546|42523|21025|f|2023-03-31|2023-03-31|2023-03-31|-3000|8968|2|3|1
53535|27317|28724|21036|f|2023-03-31|2023-03-31|2023-03-31|9350|Camper 28724|\N|1|1
53536|27394|28823|21036|f|2023-03-31|2023-03-31|2023-03-31|9350|Camper 28823|\N|1|1
53537|29671|32258|21036|f|2023-04-01|2023-04-01|2023-04-01|9350|Camper 32258|\N|1|1
53538|29858|32195|21036|f|2023-04-01|2023-04-01|2023-04-01|9350|Camper 32195|\N|1|1
53539|29858|32194|21036|f|2023-04-01|2023-04-01|2023-04-01|9350|Camper 32194|\N|1|1
